age,gender,education_level,employment_status,job_title,has_loan,loan_type,loan_term_months,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,monthly_income_rm,monthly_expenses_rm,savings_rm,loan_amount_rm,monthly_emi_rm
18,Male,Master,Employed,Driver,Yes,Education,180,14.14,0.05,700,9.52,Asia,23964.548000000003,14541.612000000001,2738612.826,85225.194,1142.993
55,Female,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,551,8.23,Asia,12132.580000000002,9948.913,1198342.55,0.0,0.0
56,Male,Master,Student,Doctor,No,No Loan,0,0.0,0.0,616,7.92,Asia,15814.278,12240.304000000002,1502762.8660000002,0.0,0.0
68,Male,PhD,Employed,Teacher,Yes,Car,180,5.54,0.55,514,1.82,Asia,30642.637000000002,19300.079999999998,667608.868,2069870.1300000001,16956.519
43,Female,High School,Student,Doctor,No,No Loan,0,0.0,0.0,466,6.4,Asia,9854.631000000001,7213.184,756375.4650000001,0.0,0.0
41,Male,Bachelor,Employed,Driver,Yes,Education,36,22.99,3.4,517,8.51,Asia,20917.068,11626.907000000001,2136107.606,1836683.343,71087.92300000001
25,Female,PhD,Student,Manager,No,No Loan,0,0.0,0.0,397,8.39,Asia,9835.737000000001,4743.945000000001,990775.604,0.0,0.0
62,Male,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,564,1.48,Asia,10127.184,8908.098,179619.853,0.0,0.0
21,Female,Bachelor,Employed,Doctor,Yes,Education,60,28.56,14.84,830,4.96,Asia,2350.0,1770.819,139896.91,1107724.482,34865.117
36,Male,Bachelor,Employed,Engineer,Yes,Education,300,12.48,0.38,555,4.5,Asia,22686.336000000003,7954.8910000000005,1224272.121,790608.761,8608.661
23,Female,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,813,0.8,Asia,17503.317000000003,6850.908,167482.056,0.0,0.0
37,Male,High School,Self-employed,Student,Yes,Car,300,15.01,0.98,616,8.74,Asia,22768.962,15350.576000000001,2386955.207,1738897.352,22285.802
44,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,563,6.5,Asia,18347.296,13224.766000000001,1431503.675,0.0,0.0
34,Female,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,345,1.61,Asia,16882.917,10574.436000000002,325735.66200000007,0.0,0.0
50,Female,PhD,Self-employed,Teacher,No,No Loan,0,0.0,0.0,839,4.18,Asia,44085.624,36058.024000000005,2213503.916,0.0,0.0
19,Male,High School,Self-employed,Salesperson,Yes,Business,180,20.25,1.18,708,5.11,Asia,21037.905,17410.774,1289378.6360000002,1397843.967,24808.856
20,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,842,5.52,Asia,5033.559,2211.3030000000003,333303.132,0.0,0.0
43,Male,Other,Student,Accountant,No,No Loan,0,0.0,0.0,417,7.3,Asia,33657.452,26249.453,2946512.861,0.0,0.0
66,Male,High School,Employed,Driver,No,No Loan,0,0.0,0.0,730,0.65,Asia,20204.924000000003,6934.897,158721.96099999998,0.0,0.0
51,Female,Master,Employed,Salesperson,Yes,Home,360,24.04,1.45,671,4.13,Asia,30467.045000000002,24323.534000000003,1508136.9870000002,2196119.039,44030.446
50,Male,Bachelor,Employed,Teacher,Yes,Car,36,22.12,4.61,668,4.34,Asia,16865.010000000002,7455.187000000001,879267.164,2034083.625,77808.92300000001
57,Male,Master,Employed,Driver,No,No Loan,0,0.0,0.0,509,6.19,Asia,14718.567000000001,10582.614,1093025.185,0.0,0.0
63,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,545,8.8,Asia,27349.488,13549.160000000002,2887681.316,0.0,0.0
67,Male,High School,Student,Driver,Yes,Home,360,8.81,0.7,564,7.5,Asia,22599.95,6948.95,2034125.6900000002,1998643.2750000001,15809.061000000002
56,Male,Master,Unemployed,Manager,Yes,Business,120,4.25,1.42,640,1.45,Asia,14621.888,7238.9400000000005,254673.58900000004,2028618.7470000002,20780.674000000003
63,Male,Bachelor,Unemployed,Teacher,No,No Loan,0,0.0,0.0,309,0.31,Asia,31128.100000000002,14476.235,114152.895,0.0,0.0
33,Female,High School,Employed,Student,Yes,Business,180,15.63,1.06,640,5.28,Asia,16448.496,11832.532000000001,1041276.117,1202814.694,17356.442000000003
58,Female,Bachelor,Employed,Unemployed,Yes,Business,36,20.47,5.18,737,6.13,Asia,15479.732,8386.492,1138999.786,2144249.275,80202.398
30,Male,Bachelor,Student,Manager,Yes,Business,180,20.3,2.65,322,4.44,Asia,2350.0,1801.557,125278.641,350254.951,6229.286000000001
51,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,399,5.18,Asia,13142.516000000001,7644.3150000000005,817096.269,0.0,0.0
50,Male,Master,Self-employed,Driver,No,No Loan,0,0.0,0.0,322,3.75,Asia,21561.72,17130.842,971192.2080000001,0.0,0.0
50,Male,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,308,4.49,Asia,20775.128,12948.218,1120408.2310000001,0.0,0.0
67,Female,Master,Self-employed,Teacher,Yes,Car,120,24.74,2.64,670,9.84,Asia,12018.557999999999,10349.541000000001,1419778.256,1404442.767,31692.993
20,Female,Master,Self-employed,Engineer,No,No Loan,0,0.0,0.0,396,6.38,Asia,17933.978,5902.8240000000005,1373319.179,0.0,0.0
21,Male,Bachelor,Unemployed,Unemployed,Yes,Business,24,16.17,5.65,556,7.7,Asia,6400.977000000001,5671.067,591400.107,736894.388,36140.509000000005
62,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,829,4.17,Asia,27234.761000000002,18063.933,1361503.191,0.0,0.0
20,Female,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,547,2.22,Asia,28986.78,8766.722,773545.881,0.0,0.0
64,Female,High School,Employed,Salesperson,No,No Loan,0,0.0,0.0,433,9.54,Asia,20659.931,13792.667000000001,2364205.468,0.0,0.0
37,Female,Master,Employed,Salesperson,Yes,Home,12,4.73,5.46,445,0.28,Asia,15267.621,5242.098,52059.691000000006,974892.189,83337.486
25,Female,High School,Unemployed,Manager,No,No Loan,0,0.0,0.0,570,2.36,Asia,21437.170000000002,11054.212000000001,606519.537,0.0,0.0
53,Female,Other,Employed,Unemployed,No,No Loan,0,0.0,0.0,421,5.98,Asia,20694.946000000004,17714.911,1484708.897,0.0,0.0
21,Male,Master,Self-employed,Doctor,No,No Loan,0,0.0,0.0,726,7.18,Asia,3426.6760000000004,2312.6820000000002,295037.8,0.0,0.0
32,Female,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,831,4.21,Asia,22569.823,14782.957,1139322.394,0.0,0.0
43,Male,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,818,6.9,Asia,16781.256,12632.331,1388481.614,0.0,0.0
43,Male,High School,Employed,Doctor,No,No Loan,0,0.0,0.0,644,5.34,Asia,32590.74,18638.226,2087481.5940000003,0.0,0.0
33,Other,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,744,6.33,Asia,29827.986,26714.471,2266555.4480000003,0.0,0.0
61,Female,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,801,5.02,Asia,6423.255000000001,3350.3480000000004,387080.955,0.0,0.0
49,Male,Bachelor,Self-employed,Student,No,No Loan,0,0.0,0.0,839,5.26,Asia,12820.096,7604.647,809072.8520000001,0.0,0.0
46,Female,Bachelor,Employed,Student,Yes,Car,180,19.13,0.89,411,0.76,Asia,26331.092,18583.471,241478.198,1383995.135,23422.262000000002
22,Female,High School,Employed,Student,No,No Loan,0,0.0,0.0,654,9.45,Asia,29142.115,10214.510000000002,3304295.5670000003,0.0,0.0
62,Male,Master,Employed,Driver,No,No Loan,0,0.0,0.0,439,1.86,Asia,18997.541,9687.123000000001,425097.516,0.0,0.0
30,Female,Bachelor,Self-employed,Salesperson,Yes,Business,240,14.51,0.03,813,2.46,Asia,18894.235,10573.402,557774.474,44357.378000000004,568.089
63,Female,Bachelor,Employed,Unemployed,Yes,Education,360,14.21,1.6,430,9.89,Asia,16423.915,13049.691,1948681.1940000001,2181162.981,26206.965
55,Female,Master,Self-employed,Student,No,No Loan,0,0.0,0.0,697,3.83,Asia,25191.906,19297.072,1156333.668,0.0,0.0
41,Female,Master,Employed,Driver,Yes,Home,60,20.8,0.27,658,8.66,Asia,20450.499,13592.306,2124070.436,202067.899,5443.916
52,Female,Master,Unemployed,Accountant,No,No Loan,0,0.0,0.0,627,0.91,Asia,25004.282000000003,19361.509000000002,273071.504,0.0,0.0
36,Female,Master,Employed,Salesperson,No,No Loan,0,0.0,0.0,754,7.13,Asia,30733.394000000004,20823.162,2628719.776,0.0,0.0
50,Male,Bachelor,Self-employed,Student,Yes,Business,240,25.82,0.39,842,2.85,Asia,26243.296000000002,13079.958999999999,898765.537,472965.841,10238.480000000001
44,Male,Bachelor,Student,Teacher,Yes,Business,12,28.42,1.32,785,9.62,Asia,17999.026,6864.773,2078400.536,246123.584,23803.009000000002
29,Male,PhD,Employed,Teacher,Yes,Business,60,29.54,2.89,326,7.42,Asia,12230.057999999999,5637.885,1089196.142,1102597.722,35361.86
40,Female,Master,Employed,Accountant,Yes,Education,240,12.64,1.35,739,9.54,Asia,8327.225,6627.376,953088.278,977824.237,11206.116000000002
29,Male,Bachelor,Unemployed,Driver,Yes,Car,24,28.87,4.32,816,4.32,Asia,9063.104,7739.96,470373.227,707998.6,39175.534
21,Male,Master,Self-employed,Doctor,No,No Loan,0,0.0,0.0,425,2.2,Asia,28536.332000000002,23941.518,753045.3740000001,0.0,0.0
69,Female,Master,Employed,Driver,No,No Loan,0,0.0,0.0,324,4.47,Asia,12888.763,5256.4800000000005,691307.1610000001,0.0,0.0
35,Female,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,319,3.8,Asia,2350.0,1052.894,107155.723,0.0,0.0
21,Female,High School,Employed,Engineer,Yes,Business,300,12.0,2.71,843,2.12,Asia,8178.799000000001,4852.233000000001,208353.82,2102854.495,22147.763
41,Male,Other,Employed,Salesperson,No,No Loan,0,0.0,0.0,557,7.88,Asia,13179.928,10209.011,1246251.5300000003,0.0,0.0
28,Female,Bachelor,Employed,Salesperson,Yes,Home,240,25.16,2.41,660,4.09,Asia,19808.714,9502.93,971546.823,2259745.665,47707.303
46,Female,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,331,4.09,Asia,16260.355000000001,7985.723,798469.746,0.0,0.0
29,Male,Master,Employed,Engineer,No,No Loan,0,0.0,0.0,652,2.1,Asia,24512.897,17223.197,618174.7849999999,0.0,0.0
23,Other,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,687,9.37,Asia,18134.433,7851.303000000001,2039257.7610000002,0.0,0.0
26,Female,Master,Unemployed,Accountant,No,No Loan,0,0.0,0.0,838,5.81,Asia,21963.805,14141.078,1530548.0910000002,0.0,0.0
31,Female,High School,Employed,Student,No,No Loan,0,0.0,0.0,797,1.15,Asia,29310.422000000002,22650.522,405388.395,0.0,0.0
27,Male,Master,Employed,Driver,No,No Loan,0,0.0,0.0,677,2.61,Asia,27268.272,21461.516,853682.103,0.0,0.0
33,Male,Master,Self-employed,Accountant,No,No Loan,0,0.0,0.0,378,2.26,Asia,20557.377,14718.002999999999,557456.895,0.0,0.0
45,Male,Bachelor,Employed,Accountant,Yes,Car,360,21.59,0.82,638,3.62,Asia,20890.842,17803.459,907620.619,953209.444,17177.842
25,Female,Bachelor,Employed,Accountant,Yes,Home,300,29.66,3.83,485,9.93,Asia,11584.936000000002,7481.742,1381064.92,1792505.646,44333.972
20,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,553,9.17,Asia,21190.984,18018.531,2332586.5,0.0,0.0
26,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,796,1.88,Asia,18617.922000000002,12746.588,420274.658,0.0,0.0
39,Male,PhD,Employed,Doctor,No,No Loan,0,0.0,0.0,818,6.84,Asia,33517.862,28792.388000000003,2752415.3630000004,0.0,0.0
35,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,838,4.15,Asia,32868.979999999996,26463.021,1635070.4980000001,0.0,0.0
60,Male,Bachelor,Employed,Manager,Yes,Education,120,12.27,0.77,778,9.88,Asia,30632.015,16756.769,3630124.4770000004,1623723.8050000002,23549.867
64,Male,Master,Employed,Driver,No,No Loan,0,0.0,0.0,500,5.61,Asia,32327.023,16027.376,2177381.3140000002,0.0,0.0
59,Male,High School,Employed,Accountant,Yes,Home,240,11.17,2.39,306,1.85,Asia,7029.555,3624.358,156366.08599999998,1607855.477,16782.525
35,Female,Other,Employed,Student,No,No Loan,0,0.0,0.0,532,3.41,Asia,13511.137,9764.485,552578.013,0.0,0.0
46,Male,Master,Unemployed,Driver,No,No Loan,0,0.0,0.0,607,7.2,Asia,23595.222,14807.491000000002,2038600.184,0.0,0.0
19,Female,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,685,9.96,Asia,2350.0,1445.5320000000002,280767.94200000004,0.0,0.0
61,Female,Other,Employed,Salesperson,No,No Loan,0,0.0,0.0,830,4.8,Asia,23227.729,19696.431,1337758.1330000001,0.0,0.0
44,Male,Bachelor,Self-employed,Accountant,Yes,Education,36,22.14,0.41,821,5.8,Asia,35865.512,15560.055,2494650.537,385262.99500000005,14741.268
39,Female,Other,Employed,Doctor,No,No Loan,0,0.0,0.0,804,6.93,Asia,10149.509,5145.701,843812.8080000001,0.0,0.0
66,Female,Bachelor,Unemployed,Manager,Yes,Home,240,9.91,1.04,449,1.49,Asia,15127.843,13157.556,270487.162,1643610.492,15763.330000000002
33,Female,High School,Employed,Driver,No,No Loan,0,0.0,0.0,729,4.93,Asia,17388.026,9183.659,1028872.535,0.0,0.0
65,Female,Master,Employed,Driver,No,No Loan,0,0.0,0.0,328,0.37,Asia,26638.989,10766.243,116822.63600000001,0.0,0.0
65,Male,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,737,2.47,Asia,16749.061,8944.664,495559.21100000007,0.0,0.0
63,Female,Bachelor,Employed,Student,Yes,Business,180,28.28,0.27,331,2.34,Asia,17310.899,8812.5,485932.06000000006,196794.96899999998,4708.93
59,Male,High School,Employed,Salesperson,No,No Loan,0,0.0,0.0,417,5.06,Asia,3397.3010000000004,2642.9510000000005,206261.286,0.0,0.0
47,Female,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,561,4.14,Asia,15962.375,12678.203,793718.187,0.0,0.0
36,Female,High School,Student,Student,Yes,Business,180,5.56,0.53,445,5.79,Asia,12565.121,10826.779,873645.635,818810.6410000001,6716.488
23,Male,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,345,7.56,Asia,36547.858,14829.393,3315846.7100000004,0.0,0.0
50,Male,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,732,7.39,Asia,7943.987,4882.313,704764.718,0.0,0.0
66,Male,Master,Employed,Unemployed,Yes,Car,300,27.43,3.17,334,2.74,Asia,13356.695,9876.909,438765.821,1847943.6030000001,42288.955
61,Male,High School,Employed,Student,No,No Loan,0,0.0,0.0,663,7.85,Asia,10639.296,5343.148,1001781.594,0.0,0.0
47,Female,Master,Employed,Doctor,No,No Loan,0,0.0,0.0,570,5.39,Asia,26424.716,14116.873000000001,1710363.981,0.0,0.0
23,Male,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,512,0.92,Asia,9734.499000000002,6627.1410000000005,107245.587,0.0,0.0
30,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,307,6.6,Asia,7475.585,3819.784,591899.106,0.0,0.0
26,Male,Other,Employed,Unemployed,No,No Loan,0,0.0,0.0,583,2.26,Asia,24750.294,11492.816,670511.823,0.0,0.0
29,Male,Bachelor,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,606,4.94,Asia,2350.0,1013.931,139407.499,0.0,0.0
33,Male,Master,Employed,Student,Yes,Education,300,23.84,0.47,699,5.09,Asia,30474.424000000003,25320.216,1860474.32,723344.053,14409.871
41,Male,Bachelor,Self-employed,Teacher,Yes,Education,300,22.01,0.65,300,8.74,Asia,29948.870000000003,26111.367,3140861.245,1056107.766,19454.146
45,Male,Master,Employed,Engineer,Yes,Business,12,10.41,2.47,700,4.53,Asia,31444.927,14570.235,1707744.013,880069.736,77540.03600000001
36,Female,Bachelor,Self-employed,Teacher,Yes,Business,300,18.33,1.05,335,0.7,Asia,25505.161,7671.951,213079.623,1738823.985,26844.802
62,Male,Bachelor,Employed,Student,Yes,Home,240,8.53,0.61,736,1.25,Asia,18834.592,12326.361,282450.542,1324131.9870000002,11516.269
41,Female,High School,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,701,3.45,Asia,13549.395,7915.881,561017.0040000001,0.0,0.0
29,Male,Bachelor,Self-employed,Manager,No,No Loan,0,0.0,0.0,531,7.69,Asia,20406.319000000003,13450.507,1882822.7260000003,0.0,0.0
19,Male,Bachelor,Unemployed,Teacher,No,No Loan,0,0.0,0.0,410,6.75,Asia,10844.874000000002,6603.5,878987.373,0.0,0.0
23,Male,PhD,Employed,Accountant,Yes,Home,60,26.83,5.29,748,7.86,Asia,8212.874,2517.7430000000004,774149.5020000001,1428511.749,43475.047000000006
66,Female,Master,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,414,9.32,Asia,31235.636000000002,24838.184,3493510.611,0.0,0.0
23,Male,Master,Employed,Unemployed,Yes,Car,360,7.85,0.23,625,4.27,Asia,34486.485,23518.189000000002,1768566.243,1099258.137,7951.319
22,Female,Master,Self-employed,Accountant,No,No Loan,0,0.0,0.0,331,0.39,Asia,29387.69,21892.271,138349.764,0.0,0.0
62,Female,Bachelor,Unemployed,Doctor,No,No Loan,0,0.0,0.0,730,6.33,Asia,13705.059,7261.5,1041344.737,0.0,0.0
45,Male,Other,Employed,Student,Yes,Home,60,11.94,0.55,514,8.45,Asia,20893.755999999998,11660.277,2119153.578,516755.224,11479.28
28,Female,Bachelor,Employed,Engineer,Yes,Home,240,11.85,0.34,378,2.46,Asia,25116.189000000002,8403.083,741187.603,788282.5430000001,8597.381000000001
18,Male,High School,Employed,Salesperson,No,No Loan,0,0.0,0.0,648,0.84,Asia,7125.576,2217.46,71551.484,0.0,0.0
50,Male,Master,Student,Accountant,No,No Loan,0,0.0,0.0,555,4.21,Asia,8869.464,3351.476,447595.147,0.0,0.0
19,Female,Bachelor,Unemployed,Accountant,Yes,Home,120,26.4,0.29,815,7.91,Asia,16497.235,9047.406,1566188.943,200075.85100000002,4750.525000000001
19,Male,Master,Employed,Student,Yes,Education,360,28.4,0.9,616,1.71,Asia,29026.965,16261.107,594328.959,1107787.885,26223.415
46,Male,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,678,3.84,Asia,2350.0,1054.727,108196.02100000001,0.0,0.0
38,Female,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,778,3.32,Asia,12549.94,8274.35,500378.68500000006,0.0,0.0
32,Male,Other,Self-employed,Manager,Yes,Education,36,7.07,27.05,619,9.2,Asia,2350.0,1497.9840000000002,259543.494,2056419.153,63562.095
46,Female,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,757,6.72,Asia,30533.079999999998,13616.088,2462021.915,0.0,0.0
68,Female,High School,Student,Manager,Yes,Car,240,24.68,0.78,541,5.06,Asia,15224.569000000001,12577.106,924809.741,572709.0530000001,11868.346
29,Male,Bachelor,Employed,Student,Yes,Business,24,10.18,35.16,826,2.61,Asia,2350.0,1558.5670000000002,73526.001,1787596.778,82637.092
42,Female,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,389,2.29,Asia,32582.515,12968.381000000001,896630.045,0.0,0.0
29,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,708,2.68,Asia,19465.567,12084.405,626889.76,0.0,0.0
37,Male,Bachelor,Self-employed,Unemployed,Yes,Home,60,16.54,0.45,671,5.08,Asia,20470.897,12349.156,1247558.271,373775.396,9197.101
40,Female,Master,Employed,Manager,No,No Loan,0,0.0,0.0,484,1.95,Asia,18337.802,13214.473000000002,428996.589,0.0,0.0
23,Female,Master,Employed,Manager,No,No Loan,0,0.0,0.0,632,7.02,Asia,26664.463,21184.921000000002,2247306.222,0.0,0.0
49,Female,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,534,7.96,Asia,20176.16,9492.355000000001,1926999.4830000002,0.0,0.0
19,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,518,7.97,Asia,18532.758,13119.439,1771957.9980000001,0.0,0.0
41,Female,PhD,Student,Accountant,Yes,Education,24,25.6,12.55,313,8.39,Asia,7071.761,3017.1650000000004,711931.184,1653127.992,88728.38600000001
65,Female,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,344,0.17,Asia,22372.0,10694.145,45112.292,0.0,0.0
52,Male,Bachelor,Employed,Engineer,Yes,Education,240,21.93,1.17,501,9.68,Asia,6566.84,2507.1209999999996,762710.172,414598.70300000004,7676.228
53,Female,Bachelor,Student,Engineer,No,No Loan,0,0.0,0.0,427,3.71,Asia,17689.108,7470.274,786934.395,0.0,0.0
65,Male,Master,Employed,Student,No,No Loan,0,0.0,0.0,472,1.29,Asia,17179.628,15137.572000000002,266744.223,0.0,0.0
18,Male,PhD,Self-employed,Manager,Yes,Car,36,27.78,8.41,597,8.9,Asia,4016.15,1587.19,428707.77400000003,818485.871,33758.314
64,Female,Bachelor,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,314,2.81,Asia,11007.164999999999,5831.995,370896.881,0.0,0.0
57,Female,Master,Student,Teacher,No,No Loan,0,0.0,0.0,512,7.58,Asia,25724.698,12193.68,2338628.961,0.0,0.0
45,Male,Bachelor,Student,Student,No,No Loan,0,0.0,0.0,358,9.63,Asia,16379.923,13637.473000000002,1892755.236,0.0,0.0
57,Male,Master,Employed,Unemployed,Yes,Education,360,28.16,4.47,410,2.35,Asia,5965.898,2515.581,167962.866,1136037.3290000001,26665.309
43,Male,High School,Employed,Driver,Yes,Car,120,7.4,0.08,760,0.62,Asia,38336.443,32065.092,285009.974,250504.689,2960.483
57,Male,Other,Self-employed,Manager,No,No Loan,0,0.0,0.0,553,6.26,Asia,16246.349,12488.229000000001,1220418.3560000001,0.0,0.0
32,Other,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,377,1.14,Asia,22833.352,9981.954000000002,311729.474,0.0,0.0
33,Female,Other,Employed,Engineer,No,No Loan,0,0.0,0.0,730,7.06,Asia,10926.325,8525.236,925579.8830000001,0.0,0.0
28,Female,Other,Employed,Engineer,Yes,Education,24,17.51,1.1,502,0.22,Asia,24268.685,7345.536000000001,62649.16700000001,536206.926,26642.89
47,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,640,4.41,Asia,24343.039,21299.554,1288270.1410000003,0.0,0.0
44,Male,Other,Employed,Salesperson,Yes,Car,120,3.58,0.13,567,2.71,Asia,19996.197,10672.807,650987.0830000001,254439.623,2525.592
53,Female,PhD,Employed,Salesperson,Yes,Home,36,24.32,2.19,818,6.53,Asia,31638.426,16983.685,2480949.097,1756593.4160000002,69211.636
58,Female,Master,Unemployed,Student,No,No Loan,0,0.0,0.0,544,5.91,Asia,25250.562,11526.327,1791200.8790000002,0.0,0.0
47,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,714,3.07,Asia,10275.233999999999,4516.935,378104.331,0.0,0.0
49,Male,Master,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,737,2.95,Asia,17231.422000000002,5688.081,609788.716,0.0,0.0
36,Female,Bachelor,Self-employed,Doctor,No,No Loan,0,0.0,0.0,672,7.04,Asia,17979.427,11602.984,1519971.2110000001,0.0,0.0
56,Female,Master,Employed,Accountant,Yes,Car,12,21.44,8.12,675,7.87,Asia,11615.11,4487.513,1096949.967,1010501.7860000001,94305.171
51,Female,High School,Employed,Engineer,No,No Loan,0,0.0,0.0,754,0.96,Asia,23182.75,10861.230000000001,267953.486,0.0,0.0
20,Male,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,682,9.43,Asia,37923.078,31525.391,4290626.898,0.0,0.0
52,Female,Bachelor,Student,Teacher,Yes,Business,180,6.84,0.06,651,6.97,Asia,21130.73,9492.12,1767851.467,149437.158,1329.865
54,Female,Master,Employed,Teacher,Yes,Home,300,14.2,1.58,664,3.61,Asia,16643.123,6483.039,721885.032,2150785.706,26219.984
32,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,317,5.36,Asia,29235.128,11027.422000000002,1878938.646,0.0,0.0
41,Male,High School,Employed,Student,No,No Loan,0,0.0,0.0,740,5.99,Asia,17024.81,8782.044,1223260.634,0.0,0.0
29,Male,High School,Employed,Teacher,Yes,Education,36,3.42,5.43,438,0.72,Asia,9643.836000000001,6872.575,83334.384,1787963.942,52327.731999999996
43,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,795,3.66,Asia,2350.0,2057.707,103197.947,0.0,0.0
18,Female,High School,Employed,Doctor,No,No Loan,0,0.0,0.0,396,9.13,Asia,15042.208999999999,5886.844,1648684.0010000002,0.0,0.0
38,Female,Bachelor,Self-employed,Manager,No,No Loan,0,0.0,0.0,602,1.59,Asia,23167.757,13203.052,442493.109,0.0,0.0
42,Male,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,437,2.5,Asia,16428.098,10966.745,493022.05700000003,0.0,0.0
63,Female,Master,Employed,Manager,Yes,Home,180,15.29,0.01,480,1.15,Asia,40157.928,16437.827,553374.9450000001,34274.609000000004,486.544
39,Female,Master,Employed,Driver,Yes,Business,180,18.27,0.81,495,5.91,Asia,22545.994000000002,16214.859,1599464.191,1126421.5520000001,18359.375
25,Female,Master,Self-employed,Accountant,Yes,Car,180,3.98,1.0,681,6.86,Asia,14922.97,10915.985,1227984.98,2026257.42,14967.667000000001
47,Male,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,751,2.79,Asia,3593.6670000000004,1230.2250000000001,120113.999,0.0,0.0
50,Female,Master,Employed,Accountant,Yes,Business,240,25.98,1.25,542,8.32,Asia,24073.635000000002,14556.37,2402213.0050000004,1378143.212,30012.508
18,Female,Master,Employed,Engineer,Yes,Education,24,15.33,3.31,368,8.71,Asia,14071.659,4824.362,1470726.209,958517.1540000001,46625.692
63,Female,Bachelor,Student,Engineer,Yes,Education,120,28.42,2.53,332,8.2,Asia,22121.913,14196.303,2177708.011,2222587.653,56014.459
61,Male,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,778,6.56,Asia,13031.737000000001,7454.858000000001,1026430.039,0.0,0.0
42,Female,PhD,Employed,Doctor,No,No Loan,0,0.0,0.0,431,7.51,Asia,29962.218,25002.919,2701458.715,0.0,0.0
26,Female,Master,Self-employed,Student,Yes,Education,12,16.09,1.9,745,7.83,Asia,33591.37,10654.289,3154682.7229999998,701516.5009999999,63679.078
47,Male,Bachelor,Unemployed,Driver,No,No Loan,0,0.0,0.0,792,9.18,Asia,20164.269000000004,11728.897,2221112.088,0.0,0.0
34,Male,Master,Unemployed,Unemployed,Yes,Business,36,12.51,1.09,480,0.45,Asia,15845.11,7043.044,86043.18200000002,515439.92900000006,17245.804
68,Female,Bachelor,Employed,Driver,Yes,Home,300,3.7,0.19,624,6.92,Asia,40534.16300000001,27090.753,3364564.419,1500245.828,7672.468000000001
29,Male,Bachelor,Employed,Salesperson,Yes,Business,300,12.39,0.15,602,0.26,Asia,18389.878,8727.571,56744.792,254087.07600000003,2749.594
26,Male,High School,Employed,Unemployed,No,No Loan,0,0.0,0.0,573,1.11,Asia,19475.578,7175.96,258643.444,0.0,0.0
46,Female,Bachelor,Self-employed,Engineer,Yes,Business,36,7.02,2.89,367,4.34,Asia,4926.54,1571.4920000000002,256488.024,461670.94200000004,14259.283
